Time,L_Reach,L_Grasp,L_Manipulation,L_Transport,L_Place,R_Reach,R_Grasp,R_Manipulation,R_Transport,R_Place
151.74 sec,0,0,0,1,0,0,0,0,0,0
151.76 sec,0,0,0,1,0,0,0,0,0,0
151.78 sec,0,0,0,1,0,0,0,0,0,0
151.79 sec,0,0,0,1,0,0,0,0,0,0
151.81 sec,0,0,0,1,0,0,0,0,0,0
151.83 sec,0,0,0,1,0,0,0,0,0,0
151.84 sec,0,0,0,1,0,0,0,0,0,0
151.86 sec,0,0,0,1,0,0,0,0,0,0
151.88 sec,0,0,0,1,0,0,0,0,0,0
151.89 sec,0,0,0,1,0,0,0,0,0,0
151.91 sec,0,0,0,1,0,0,0,0,0,0
151.93 sec,0,0,0,1,0,0,0,0,0,0
151.94 sec,0,0,0,1,0,0,0,0,0,0
151.96 sec,0,0,0,1,0,0,0,0,0,0
151.98 sec,0,0,0,1,0,0,0,0,0,0
151.99 sec,0,0,0,1,0,0,0,0,0,0
152.01 sec,0,0,0,1,0,0,0,0,0,0
152.03 sec,0,0,0,1,0,0,0,0,0,0
152.04 sec,0,0,0,1,0,0,0,0,0,0
152.06 sec,0,0,0,1,0,0,0,0,0,0
152.08 sec,0,0,0,1,0,0,0,0,0,0
152.09 sec,0,0,0,1,0,0,0,0,0,0
152.11 sec,0,0,0,1,0,0,0,0,0,0
152.13 sec,0,0,0,1,0,0,0,0,0,0
152.14 sec,0,0,0,1,0,0,0,0,0,0
152.16 sec,0,0,0,1,0,0,0,0,0,0
152.18 sec,0,0,0,1,0,0,0,0,0,0
152.19 sec,0,0,0,1,0,0,0,0,0,0
152.21 sec,0,0,0,1,0,0,0,0,0,0
152.23 sec,0,0,0,1,0,0,0,0,0,0
152.24 sec,0,0,0,1,0,0,0,0,0,0
152.26 sec,0,0,0,1,0,0,0,0,0,0
152.28 sec,0,0,0,1,0,0,0,0,0,0
152.29 sec,0,0,0,1,0,0,0,0,0,0
152.31 sec,0,0,0,1,0,0,0,0,0,0
152.33 sec,0,0,0,1,0,0,0,0,0,0
152.34 sec,0,0,0,1,0,0,0,0,0,0
152.36 sec,0,0,0,1,0,0,0,0,0,0
152.38 sec,0,0,0,1,0,0,0,0,0,0
152.39 sec,0,0,0,1,0,0,0,0,0,0
152.41 sec,0,0,0,1,0,0,0,0,0,0
152.43 sec,0,0,0,1,0,0,0,0,0,0
152.44 sec,0,0,0,1,0,0,0,0,0,0
152.46 sec,0,0,0,1,0,0,0,0,0,0
152.48 sec,0,0,0,1,0,0,0,0,0,0
152.49 sec,0,0,0,1,0,0,0,0,0,0
152.51 sec,0,0,0,1,0,0,0,0,0,0
152.53 sec,0,0,0,1,0,0,0,0,0,0
152.54 sec,0,0,0,1,0,0,0,0,0,0
152.56 sec,0,0,0,1,0,0,0,0,0,0
152.58 sec,0,0,0,1,0,0,0,0,0,0
152.59 sec,0,0,0,1,0,0,0,0,0,0
152.61 sec,0,0,0,1,0,0,0,0,0,0
152.63 sec,0,0,0,1,0,0,0,0,0,0
152.64 sec,0,0,0,1,0,1,0,0,0,0
152.66 sec,0,0,0,1,0,1,0,0,0,0
152.68 sec,0,0,0,1,0,1,0,0,0,0
152.69 sec,0,0,0,1,0,1,0,0,0,0
152.71 sec,0,0,0,1,0,1,0,0,0,0
152.73 sec,0,0,0,1,0,1,0,0,0,0
152.74 sec,0,0,0,1,0,1,0,0,0,0
152.76 sec,0,0,0,1,0,1,0,0,0,0
152.78 sec,0,0,0,1,0,1,0,0,0,0
152.79 sec,0,0,0,1,0,1,0,0,0,0
152.81 sec,0,0,0,1,0,1,0,0,0,0
152.83 sec,0,0,0,1,0,1,0,0,0,0
152.84 sec,0,0,0,1,0,1,0,0,0,0
152.86 sec,0,0,0,1,0,1,0,0,0,0
152.88 sec,0,0,0,1,0,1,0,0,0,0
152.89 sec,0,0,0,1,0,1,0,0,0,0
152.91 sec,0,0,0,1,0,1,0,0,0,0
152.93 sec,0,0,0,1,0,1,0,0,0,0
152.94 sec,0,0,0,1,0,1,0,0,0,0
152.96 sec,0,0,0,1,0,1,0,0,0,0
152.98 sec,0,0,0,1,0,1,0,0,0,0
152.99 sec,0,0,0,1,0,1,0,0,0,0
153.01 sec,0,0,0,1,0,1,0,0,0,0
153.03 sec,0,0,0,1,0,1,0,0,0,0
153.04 sec,0,0,0,1,0,1,0,0,0,0
153.06 sec,0,0,0,1,0,1,0,0,0,0
153.08 sec,0,0,0,1,0,1,0,0,0,0
153.09 sec,0,0,0,1,0,1,0,0,0,0
153.11 sec,0,0,0,1,0,1,0,0,0,0
153.13 sec,0,0,0,1,0,1,0,0,0,0
153.14 sec,0,0,0,1,0,1,0,0,0,0
153.16 sec,0,0,0,1,0,1,0,0,0,0
153.18 sec,0,0,0,1,0,1,0,0,0,0
153.19 sec,0,0,0,1,0,1,0,0,0,0
153.21 sec,0,0,0,1,0,1,0,0,0,0
153.23 sec,0,0,0,1,0,1,0,0,0,0
153.24 sec,0,0,0,1,0,1,0,0,0,0
153.26 sec,0,0,0,1,0,1,0,0,0,0
153.28 sec,0,0,0,1,0,1,0,0,0,0
153.29 sec,0,0,0,1,0,0,1,0,0,0
153.31 sec,0,0,0,1,0,0,1,0,0,0
153.33 sec,0,0,0,1,0,0,1,0,0,0
153.34 sec,0,0,0,1,0,0,1,0,0,0
153.36 sec,0,0,0,1,0,0,1,0,0,0
153.38 sec,0,0,0,1,0,0,1,0,0,0
153.39 sec,0,0,0,1,0,0,1,0,0,0
153.41 sec,0,0,0,1,0,0,1,0,0,0
153.43 sec,0,0,0,1,0,0,1,0,0,0
153.44 sec,0,0,0,1,0,0,1,0,0,0
153.46 sec,0,0,0,1,0,0,1,0,0,0
153.48 sec,0,0,0,1,0,0,1,0,0,0
153.49 sec,0,0,0,1,0,0,1,0,0,0
153.51 sec,0,0,0,1,0,0,0,0,1,0
153.53 sec,0,0,0,1,0,0,0,0,1,0
153.54 sec,0,0,0,1,0,0,0,0,1,0
153.56 sec,0,0,0,1,0,0,0,0,1,0
153.58 sec,0,0,0,1,0,0,0,0,1,0
153.59 sec,0,0,0,1,0,0,0,0,1,0
153.61 sec,0,0,0,1,0,0,0,0,1,0
153.63 sec,0,0,0,1,0,0,0,0,1,0
153.64 sec,0,0,0,1,0,0,0,0,1,0
153.66 sec,0,0,0,1,0,0,0,0,1,0
153.68 sec,0,0,0,1,0,0,0,0,1,0
153.69 sec,0,0,0,1,0,0,0,0,1,0
153.71 sec,0,0,0,1,0,0,0,0,1,0
153.73 sec,0,0,0,1,0,0,0,0,1,0
153.74 sec,0,0,0,1,0,0,0,0,1,0
153.76 sec,0,0,0,1,0,0,0,0,1,0
153.78 sec,0,0,0,1,0,0,0,0,1,0
153.79 sec,0,0,0,1,0,0,0,0,1,0
153.81 sec,0,0,0,1,0,0,0,0,1,0
153.83 sec,0,0,0,1,0,0,0,0,1,0
153.84 sec,0,0,0,1,0,0,0,0,1,0
153.86 sec,0,0,0,1,0,0,0,1,0,0
153.88 sec,0,0,0,1,0,0,0,1,0,0
153.89 sec,0,0,0,1,0,0,0,1,0,0
153.91 sec,0,0,0,1,0,0,0,1,0,0
153.93 sec,0,0,0,1,0,0,0,1,0,0
153.94 sec,0,0,0,1,0,0,0,1,0,0
153.96 sec,0,0,0,1,0,0,0,1,0,0
153.98 sec,0,0,0,1,0,0,0,1,0,0
153.99 sec,0,0,0,1,0,0,0,1,0,0
154.01 sec,0,0,0,1,0,0,0,1,0,0
154.03 sec,0,0,0,1,0,0,0,1,0,0
154.04 sec,0,0,0,1,0,0,0,1,0,0
154.06 sec,0,0,0,1,0,0,0,1,0,0
154.08 sec,0,0,0,1,0,0,0,1,0,0
154.09 sec,0,0,0,1,0,0,0,1,0,0
154.11 sec,0,0,0,1,0,0,0,1,0,0
154.13 sec,0,0,0,1,0,0,0,1,0,0
154.14 sec,0,0,0,1,0,0,0,1,0,0
154.16 sec,0,0,0,1,0,0,0,1,0,0
154.18 sec,0,0,0,1,0,0,0,1,0,0
154.19 sec,0,0,0,1,0,0,0,1,0,0
154.21 sec,0,0,0,1,0,0,0,1,0,0
154.23 sec,0,0,0,1,0,0,0,1,0,0
154.24 sec,0,0,0,1,0,0,0,1,0,0
154.26 sec,0,0,0,1,0,0,0,1,0,0
154.28 sec,0,0,0,1,0,0,0,1,0,0
154.29 sec,0,0,0,1,0,0,0,1,0,0
154.31 sec,0,0,0,1,0,0,0,1,0,0
154.33 sec,0,0,0,1,0,0,0,1,0,0
154.34 sec,0,0,0,1,0,0,0,1,0,0
154.36 sec,0,0,0,1,0,0,0,1,0,0
154.38 sec,0,0,0,1,0,0,0,1,0,0
154.39 sec,0,0,0,1,0,0,0,1,0,0
154.41 sec,0,0,0,1,0,0,0,1,0,0
154.43 sec,0,0,0,1,0,0,0,1,0,0
154.44 sec,0,0,0,1,0,0,0,1,0,0
154.46 sec,0,0,0,1,0,0,0,1,0,0
154.48 sec,0,0,0,1,0,0,0,1,0,0
154.49 sec,0,0,0,1,0,0,0,1,0,0
154.51 sec,0,0,0,1,0,0,0,1,0,0
154.53 sec,0,0,0,1,0,0,0,1,0,0
154.54 sec,0,0,0,1,0,0,0,1,0,0
154.56 sec,0,0,0,1,0,0,0,1,0,0
154.58 sec,0,0,0,1,0,0,0,1,0,0
154.59 sec,0,0,0,1,0,0,0,1,0,0
154.61 sec,0,0,0,1,0,0,0,1,0,0
154.63 sec,0,0,0,1,0,0,0,1,0,0
154.64 sec,0,0,0,1,0,0,0,1,0,0
154.66 sec,0,0,0,1,0,0,0,1,0,0
154.68 sec,0,0,0,1,0,0,0,1,0,0
154.7 sec,0,0,0,1,0,0,0,1,0,0
154.71 sec,0,0,0,1,0,0,0,1,0,0
154.73 sec,0,0,0,1,0,0,0,1,0,0
154.75 sec,0,0,0,1,0,0,0,1,0,0
154.76 sec,0,0,0,1,0,0,0,1,0,0
154.78 sec,0,0,0,1,0,0,0,1,0,0
154.8 sec,0,0,0,1,0,0,0,1,0,0
154.81 sec,0,0,0,1,0,0,0,1,0,0
154.83 sec,0,0,0,1,0,0,0,1,0,0
154.85 sec,0,0,0,1,0,0,0,1,0,0
154.86 sec,0,0,0,1,0,0,0,1,0,0
154.88 sec,0,0,0,1,0,0,0,1,0,0
154.9 sec,0,0,0,1,0,0,0,1,0,0
154.91 sec,0,0,0,1,0,0,0,1,0,0
154.93 sec,0,0,0,1,0,0,0,1,0,0
154.95 sec,0,0,0,1,0,0,0,1,0,0
154.96 sec,0,0,0,1,0,0,0,1,0,0
154.98 sec,0,0,0,1,0,0,0,1,0,0
155 sec,0,0,0,1,0,0,0,1,0,0
155.01 sec,0,0,0,1,0,0,0,1,0,0
155.03 sec,0,0,0,1,0,0,0,1,0,0
155.05 sec,0,0,0,1,0,0,0,1,0,0
155.06 sec,0,0,0,1,0,0,0,1,0,0
155.08 sec,0,0,0,1,0,0,0,1,0,0
155.1 sec,0,0,0,1,0,0,0,1,0,0
155.11 sec,0,0,0,1,0,0,0,1,0,0
155.13 sec,0,0,0,1,0,0,0,0,1,0
155.15 sec,0,0,0,1,0,0,0,0,1,0
155.16 sec,0,0,0,1,0,0,0,0,1,0
155.18 sec,0,0,0,1,0,0,0,0,1,0
155.2 sec,0,0,0,1,0,0,0,0,1,0
155.21 sec,0,0,0,1,0,0,0,0,1,0
155.23 sec,0,0,0,1,0,0,0,0,1,0
155.25 sec,0,0,0,1,0,0,0,0,1,0
155.26 sec,0,0,0,1,0,0,0,0,1,0
155.28 sec,0,0,0,1,0,0,0,0,1,0
155.3 sec,0,0,0,1,0,0,0,0,1,0
155.31 sec,0,0,0,1,0,0,0,0,1,0
155.33 sec,0,0,0,1,0,0,0,0,1,0
155.35 sec,0,0,0,1,0,0,0,0,1,0
155.36 sec,0,0,0,1,0,0,0,0,1,0
155.38 sec,0,0,0,1,0,0,0,0,1,0
155.4 sec,0,0,0,1,0,0,0,0,1,0
155.41 sec,0,0,0,1,0,0,0,0,1,0
155.43 sec,0,0,0,1,0,0,0,0,1,0
155.45 sec,0,0,0,1,0,0,0,0,1,0
155.46 sec,0,0,0,1,0,0,0,0,1,0
155.48 sec,0,0,0,1,0,0,0,0,1,0
155.5 sec,0,0,0,1,0,0,0,0,1,0
155.51 sec,0,0,0,1,0,0,0,0,1,0
155.53 sec,0,0,0,1,0,0,0,0,1,0
155.55 sec,0,0,0,1,0,0,0,0,1,0
155.56 sec,0,0,0,1,0,0,0,0,1,0
155.58 sec,0,0,0,1,0,0,0,0,1,0
155.6 sec,0,0,0,1,0,0,0,0,1,0
155.61 sec,0,0,0,1,0,0,0,0,1,0
155.63 sec,0,0,0,1,0,0,0,0,1,0
155.65 sec,0,0,0,1,0,0,0,0,1,0
155.66 sec,0,0,0,1,0,0,0,0,1,0
155.68 sec,0,0,0,1,0,0,0,0,1,0
155.7 sec,0,0,0,1,0,0,0,0,1,0
155.71 sec,0,0,0,1,0,0,0,0,1,0
155.73 sec,0,0,0,1,0,0,0,0,1,0
155.75 sec,0,0,0,1,0,0,0,0,1,0
155.76 sec,0,0,0,1,0,0,0,0,0,1
155.78 sec,0,0,0,1,0,0,0,0,0,1
155.8 sec,0,0,0,1,0,0,0,0,0,1
155.81 sec,0,0,0,1,0,0,0,0,0,1
155.83 sec,0,0,0,1,0,0,0,0,0,1
155.85 sec,0,0,0,1,0,0,0,0,0,1
155.86 sec,0,0,0,1,0,0,0,0,0,1
155.88 sec,0,0,0,1,0,0,0,0,0,1
155.9 sec,0,0,0,1,0,0,0,0,0,1
155.91 sec,0,0,0,1,0,0,0,0,0,1
155.93 sec,0,0,0,1,0,0,0,0,0,1
155.95 sec,0,0,0,1,0,0,0,0,0,1
155.96 sec,0,0,0,1,0,0,0,0,0,1
155.98 sec,0,0,0,1,0,0,0,0,0,1
156 sec,0,0,0,1,0,0,0,0,0,1
156.01 sec,0,0,0,1,0,0,0,0,0,1
156.03 sec,0,0,0,1,0,0,0,0,0,1
156.05 sec,0,0,0,1,0,0,0,0,0,1
156.06 sec,0,0,0,1,0,0,0,0,0,1
156.08 sec,0,0,0,1,0,0,0,0,0,1
156.1 sec,0,0,0,1,0,0,0,0,0,1
156.11 sec,0,0,0,1,0,0,0,0,0,1
156.13 sec,0,0,0,1,0,0,0,0,0,1
156.15 sec,0,0,0,1,0,0,0,0,0,1
156.16 sec,0,0,0,1,0,0,0,0,0,1
156.18 sec,0,0,0,1,0,0,0,0,0,1
156.2 sec,0,0,0,1,0,1,0,0,0,1
156.21 sec,0,0,0,1,0,1,0,0,0,0
156.23 sec,0,0,0,1,0,1,0,0,0,0
156.25 sec,0,0,0,1,0,1,0,0,0,0
156.26 sec,0,0,0,1,0,1,0,0,0,0
156.28 sec,0,0,0,1,0,1,0,0,0,0
156.3 sec,0,0,0,1,0,1,0,0,0,0
156.31 sec,0,0,0,1,0,1,0,0,0,0
156.33 sec,0,0,0,1,0,1,0,0,0,0
156.35 sec,0,0,0,1,0,1,0,0,0,0
156.36 sec,0,0,0,1,0,1,0,0,0,0
156.38 sec,0,0,0,1,0,1,0,0,0,0
156.4 sec,0,0,0,1,0,1,0,0,0,0
156.41 sec,0,0,0,1,0,1,0,0,0,0
156.43 sec,0,0,0,1,0,1,0,0,0,0
156.45 sec,0,0,0,1,0,1,0,0,0,0
156.46 sec,0,0,0,1,0,1,0,0,0,0
156.48 sec,0,0,0,1,0,1,0,0,0,0
156.5 sec,0,0,0,1,0,1,0,0,0,0
156.51 sec,0,0,0,1,0,1,0,0,0,0
156.53 sec,0,0,0,1,0,1,0,0,0,0
156.55 sec,0,0,0,1,0,1,0,0,0,0
156.56 sec,0,0,0,1,0,1,0,0,0,0
156.58 sec,0,0,0,1,0,1,0,0,0,0
156.6 sec,0,0,0,1,0,1,0,0,0,0
156.61 sec,0,0,0,1,0,1,0,0,0,0
156.63 sec,0,0,0,1,0,1,0,0,0,0
156.65 sec,0,0,0,1,0,1,0,0,0,0
156.66 sec,0,0,0,1,0,1,0,0,0,0
156.68 sec,0,0,0,1,0,1,0,0,0,0
156.7 sec,0,0,0,1,0,0,1,0,0,0
156.71 sec,0,0,0,1,0,0,1,0,0,0
156.73 sec,0,0,0,1,0,0,1,0,0,0
156.75 sec,0,0,0,1,0,0,1,0,0,0
156.76 sec,0,0,0,1,0,0,1,0,0,0
156.78 sec,0,0,0,1,0,0,1,0,0,0
156.8 sec,0,0,0,1,0,0,1,0,0,0
156.81 sec,0,0,0,1,0,0,1,0,0,0
156.83 sec,0,0,0,1,0,0,1,0,0,0
156.85 sec,0,0,0,1,0,0,1,0,0,0
156.86 sec,0,0,0,1,0,0,1,0,0,0
156.88 sec,0,0,0,1,0,0,1,0,0,0
156.9 sec,0,0,0,1,0,0,1,0,0,0
156.91 sec,0,0,0,1,0,0,1,0,0,0
156.93 sec,0,0,0,1,0,0,1,0,0,0
156.95 sec,0,0,0,1,0,0,1,0,0,0
156.96 sec,0,0,0,1,0,0,1,0,0,0
156.98 sec,0,0,0,1,0,0,1,0,0,0
157 sec,0,0,0,1,0,0,1,0,0,0
157.01 sec,0,0,0,1,0,0,1,0,0,0
157.03 sec,0,0,0,1,0,0,1,0,0,0
157.05 sec,0,0,0,1,0,0,1,0,0,0
157.06 sec,0,0,0,1,0,0,1,0,0,0
157.08 sec,0,0,0,1,0,0,1,0,0,0
157.1 sec,0,0,0,1,0,0,1,0,0,0
157.11 sec,0,0,0,1,0,0,1,0,0,0
157.13 sec,0,0,0,1,0,0,1,0,0,0
157.15 sec,0,0,0,1,0,0,1,0,1,0
157.16 sec,0,0,0,1,0,0,0,0,1,0
157.18 sec,0,0,0,1,0,0,0,0,1,0
157.2 sec,0,0,0,1,0,0,0,0,1,0
157.21 sec,0,0,0,1,0,0,0,0,1,0
157.23 sec,0,0,0,1,0,0,0,0,1,0
157.25 sec,0,0,0,1,0,0,0,0,1,0
157.26 sec,0,0,0,1,0,0,0,0,1,0
157.28 sec,0,0,0,1,0,0,0,0,1,0
157.3 sec,0,0,0,1,0,0,0,0,1,0
157.31 sec,0,0,0,1,0,0,0,0,1,0
157.33 sec,0,0,0,1,0,0,0,0,1,0
157.35 sec,0,0,0,1,0,0,0,0,1,0
157.36 sec,0,0,0,1,0,0,0,0,1,0
157.38 sec,0,0,0,1,0,0,0,0,1,0
157.4 sec,0,0,0,1,0,0,0,0,1,0
157.41 sec,0,0,0,1,0,0,0,0,1,0
157.43 sec,0,0,0,1,0,0,0,0,1,0
157.45 sec,0,0,0,1,0,0,0,0,1,0
157.46 sec,0,0,0,1,0,0,0,0,1,0
157.48 sec,0,0,0,1,0,0,0,0,1,0
157.5 sec,0,0,0,1,0,0,0,0,1,0
157.51 sec,0,0,0,1,0,0,0,0,1,0
157.53 sec,0,0,0,1,0,0,0,0,1,0
157.55 sec,0,0,0,1,0,0,0,0,1,0
157.56 sec,0,0,0,1,0,0,0,0,1,0
157.58 sec,0,0,0,1,0,0,0,0,1,0
157.6 sec,0,0,0,1,0,0,0,0,1,0
157.61 sec,0,0,0,1,0,0,0,0,1,0
157.63 sec,0,0,0,1,0,0,0,0,1,0
157.65 sec,0,0,0,1,0,0,0,0,1,0
157.66 sec,0,0,0,1,0,0,0,0,1,0
157.68 sec,0,0,0,1,0,0,0,0,1,0
157.7 sec,0,0,0,1,0,0,0,0,1,0
157.71 sec,0,0,0,1,0,0,0,0,1,0
157.73 sec,0,0,0,1,0,0,0,0,1,0
157.75 sec,0,0,0,1,0,0,0,0,1,0
157.76 sec,0,0,0,1,0,0,0,0,1,0
157.78 sec,0,0,0,1,0,0,0,0,1,0
157.8 sec,0,0,0,1,0,0,0,0,1,0
157.81 sec,0,0,0,1,0,0,0,0,1,0
157.83 sec,0,0,0,1,0,0,0,0,1,0
157.85 sec,0,0,0,1,0,0,0,0,1,0
157.86 sec,0,0,0,1,0,0,0,0,1,0
157.88 sec,0,0,0,0,1,0,0,0,1,0
157.9 sec,0,0,0,0,1,0,0,0,1,0
157.91 sec,0,0,0,0,1,0,0,0,1,0
157.93 sec,0,0,0,0,1,0,0,0,1,0
157.95 sec,0,0,0,0,1,0,0,0,1,0
157.96 sec,0,0,0,0,1,0,0,0,1,0
157.98 sec,0,0,0,0,1,0,0,0,1,0
158 sec,0,0,0,0,1,0,0,0,1,0
158.02 sec,0,0,0,0,1,0,0,0,1,0
158.03 sec,0,0,0,0,1,0,0,0,1,0
158.05 sec,0,0,0,0,1,0,0,0,1,0
158.07 sec,0,0,0,0,1,0,0,0,1,0
158.08 sec,0,0,0,0,1,0,0,0,0,1
158.1 sec,0,0,0,0,1,0,0,0,0,1
158.12 sec,0,0,0,0,1,0,0,0,0,1
158.13 sec,0,0,0,0,1,0,0,0,0,1
158.15 sec,0,0,0,0,1,0,0,0,0,1
158.17 sec,0,0,0,0,1,0,0,0,0,1
158.18 sec,0,0,0,0,1,0,0,0,0,1
158.2 sec,0,0,0,0,1,0,0,0,0,1
158.22 sec,0,0,0,0,1,0,0,0,0,1
158.23 sec,0,0,0,0,1,0,0,0,0,1
158.25 sec,0,0,0,0,1,0,0,0,0,1
158.27 sec,0,0,0,0,1,0,0,0,0,1
158.28 sec,0,0,0,0,1,0,0,0,0,1
158.3 sec,0,0,0,0,1,0,0,0,0,1
158.32 sec,0,0,0,0,1,0,0,0,0,1
158.33 sec,0,0,0,0,1,0,0,0,0,1
158.35 sec,0,0,0,0,1,0,0,0,0,1
158.37 sec,0,0,0,0,1,0,0,0,0,1
158.38 sec,0,0,0,0,1,0,0,0,0,1
158.4 sec,0,0,0,0,1,0,0,0,0,1
158.42 sec,0,0,0,0,1,0,0,0,0,1
158.43 sec,0,0,0,0,1,0,0,0,0,1
158.45 sec,0,0,0,0,1,0,0,0,0,1
158.47 sec,0,0,0,0,1,0,0,0,0,1
158.48 sec,0,1,0,0,0,0,0,0,0,1
158.5 sec,0,1,0,0,0,0,0,0,0,1
158.52 sec,0,1,0,0,0,0,0,0,0,1
158.53 sec,0,1,0,0,0,0,0,0,0,1
158.55 sec,0,1,0,0,0,0,0,0,0,1
158.57 sec,0,1,0,0,0,0,0,0,0,1
158.58 sec,0,1,0,0,0,0,0,0,0,1
158.6 sec,0,1,0,0,0,0,0,0,0,1
158.62 sec,0,1,0,0,0,0,0,0,0,1
158.63 sec,0,1,0,0,0,0,0,0,0,1
158.65 sec,0,1,0,0,0,0,0,0,0,1
158.67 sec,0,1,0,0,0,0,0,0,0,1
158.68 sec,0,1,0,0,0,0,0,0,0,1
158.7 sec,0,1,0,0,0,0,0,0,0,1
158.72 sec,0,1,0,0,0,0,0,0,0,1
158.73 sec,0,1,0,0,0,0,0,0,0,1
158.75 sec,0,1,0,0,0,0,0,0,0,1
158.77 sec,0,1,0,0,0,0,0,0,0,1
158.78 sec,0,1,0,0,0,0,0,0,0,1
158.8 sec,0,1,0,0,0,0,0,0,0,1
158.82 sec,0,1,0,0,0,0,0,0,0,1
158.83 sec,0,1,0,0,0,0,0,0,0,1
158.85 sec,0,1,0,0,0,0,0,0,0,1
158.87 sec,0,1,0,0,0,0,0,0,0,1
158.88 sec,0,1,0,0,0,0,0,0,0,1
158.9 sec,0,1,0,0,0,0,0,0,0,1
158.92 sec,0,1,0,0,0,0,0,0,0,1
158.93 sec,0,1,0,0,0,0,0,0,0,1
158.95 sec,0,1,0,0,0,0,0,0,0,1
158.97 sec,0,1,0,0,0,0,0,0,0,1
158.98 sec,0,1,0,0,0,0,0,0,0,1
159 sec,0,1,0,0,0,0,0,0,0,1
159.02 sec,0,1,0,0,0,0,0,0,0,1
159.03 sec,0,1,0,0,0,0,0,0,0,1
159.05 sec,0,1,0,0,0,0,0,0,0,1
159.07 sec,0,1,0,0,0,0,0,0,0,1
159.08 sec,0,1,0,0,0,0,0,0,0,1
159.1 sec,0,1,0,0,0,0,0,0,0,1
159.12 sec,0,1,0,0,0,0,0,0,0,1
159.13 sec,0,1,0,0,0,0,0,0,0,1
159.15 sec,0,1,0,0,0,0,0,0,0,1
159.17 sec,0,1,0,0,0,0,0,0,0,1
159.18 sec,0,1,0,0,0,0,0,0,0,1
159.2 sec,0,1,0,0,0,0,0,0,0,1
159.22 sec,0,1,0,0,0,0,0,0,0,1
159.23 sec,0,1,0,0,0,0,0,0,0,1
159.25 sec,0,1,0,0,0,0,0,0,0,1
159.27 sec,0,1,0,0,0,0,0,0,0,1
159.28 sec,0,1,0,0,0,0,0,0,0,1
159.3 sec,0,1,0,0,0,0,0,0,0,1
159.32 sec,0,1,0,0,0,0,0,0,0,1
159.33 sec,0,1,0,0,0,0,0,0,0,1
159.35 sec,0,1,0,0,0,0,0,0,0,1
159.37 sec,0,1,0,0,0,0,0,0,0,1
159.38 sec,0,1,0,0,0,0,0,0,0,1
159.4 sec,0,1,0,0,0,0,0,0,0,1
159.42 sec,0,1,0,0,0,0,0,0,0,1
159.43 sec,0,1,0,0,0,0,0,0,0,1
159.45 sec,0,1,0,0,0,0,0,0,0,1
159.47 sec,0,1,0,0,0,0,0,0,0,1
159.48 sec,0,1,0,0,0,0,0,0,0,1
159.5 sec,0,1,0,0,0,0,0,0,0,1
159.52 sec,0,1,0,0,0,0,0,0,0,1
159.53 sec,0,1,0,0,0,0,0,0,0,1
159.55 sec,0,1,0,0,0,0,0,0,0,1
159.57 sec,0,1,0,0,0,0,0,0,0,1
159.58 sec,0,1,0,0,0,0,0,0,0,1
159.6 sec,0,1,0,0,0,0,0,0,0,1
159.62 sec,0,1,0,0,0,0,0,0,0,1
159.63 sec,0,1,0,0,0,0,0,0,0,1
159.65 sec,0,1,0,0,0,0,0,0,0,1
159.67 sec,0,1,0,0,0,0,0,0,0,1
159.68 sec,0,1,0,0,0,0,0,0,0,1
159.7 sec,0,1,0,0,0,0,0,0,0,1
159.72 sec,0,1,0,0,0,0,0,0,0,1
159.73 sec,0,1,0,0,0,0,0,0,0,1
159.75 sec,0,1,0,0,0,0,0,0,0,1
159.77 sec,0,1,0,0,0,0,0,0,0,1
159.78 sec,0,1,0,0,0,0,0,0,0,1
159.8 sec,0,1,0,0,0,0,0,0,0,1
159.82 sec,0,1,0,0,0,0,0,0,0,1
159.83 sec,0,1,0,0,0,0,0,0,0,1
159.85 sec,0,1,0,0,0,0,0,0,0,1
159.87 sec,0,1,0,0,0,0,0,0,0,1
159.88 sec,0,1,0,0,0,0,0,0,0,1
159.9 sec,0,1,0,0,0,0,0,0,0,1
159.92 sec,0,1,0,0,0,0,0,0,0,1
159.93 sec,0,1,0,0,0,0,0,0,0,1
159.95 sec,0,1,0,0,0,0,0,0,0,1
159.97 sec,0,1,0,0,0,0,0,0,0,1
159.98 sec,0,1,0,0,0,0,0,0,0,1
160 sec,0,1,0,0,0,0,0,0,0,1
160.02 sec,0,1,0,0,0,0,0,0,0,1
160.03 sec,0,1,0,0,0,0,0,0,0,1
160.05 sec,0,1,0,0,0,0,0,0,0,1
160.07 sec,0,1,0,0,0,0,0,0,0,1
160.08 sec,0,1,0,0,0,0,0,0,0,1
160.1 sec,0,1,0,0,0,0,0,0,0,1
160.12 sec,0,1,0,0,0,0,0,0,0,1
160.13 sec,0,1,0,0,0,0,0,0,0,1
160.15 sec,0,1,0,0,0,0,0,0,0,1
160.17 sec,0,1,0,0,0,0,0,0,0,1
160.18 sec,0,1,0,0,0,0,0,0,0,1
160.2 sec,0,1,0,0,0,0,0,0,0,1
160.22 sec,0,1,0,0,0,0,0,0,0,1
160.23 sec,0,1,0,0,0,0,0,0,0,1
160.25 sec,0,1,0,0,0,0,0,0,0,1
160.27 sec,0,1,0,0,0,0,0,0,0,1
160.28 sec,0,1,0,0,0,0,0,0,0,1
160.3 sec,0,1,0,0,0,0,0,0,0,1
160.32 sec,0,1,0,0,0,0,0,0,0,1
160.33 sec,0,1,0,0,0,0,0,0,0,1
